installation_id,year,free,emission
FR_206365,2016,748,2365
FR_206365,2017,644,1589
FR_206365,2018,544,1538
FR_206365,2019,447,260
FR_206365,2020,353,214
FR_206367,2013,33086,46279
FR_206367,2014,40641,45593
FR_206367,2015,39914,46302
FR_206367,2016,39180,48027
FR_206367,2017,38437,47938
FR_206367,2018,37688,47849
FR_206367,2019,36929,49067
FR_206367,2020,36167,45815
FR_206368,2013,10953,4033
FR_206368,2014,9802,2323
FR_206368,2015,8681,2112
FR_206368,2016,7596,2420
FR_206368,2017,6544,2634
FR_206368,2018,5525,2750
FR_206368,2019,4540,2258
FR_206368,2020,3592,1071
FR_206370,2013,1007,942
FR_206370,2014,989,887
FR_206370,2015,971,881
FR_206370,2016,954,952
FR_206370,2017,936,915
FR_206370,2018,917,869
FR_206370,2019,899,780
FR_206370,2020,881,680
FR_206371,2013,2106,2574
FR_206372,2013,972,2912
FR_206372,2014,870,2231
FR_206372,2015,771,1947
FR_206372,2016,674,2078
FR_206372,2017,581,2022
FR_206373,2013,1555,3249
FR_206373,2014,1392,2155
FR_206373,2015,1234,1529
FR_206373,2016,1079,1248
FR_206373,2017,930,1163
FR_206373,2018,785,1050
FR_206373,2019,323,1681
FR_206373,2020,510,892
FR_206374,2013,25749,15700
FR_206374,2014,23045,18871
FR_206374,2015,20411,15141
FR_206374,2016,8930,8665
FR_206374,2017,7693,8035
FR_206374,2018,3248,9224
FR_206374,2019,2669,10272
FR_206374,2020,2111,6719
FR_206382,2013,36310,31236
FR_206382,2014,35679,44394
FR_206382,2015,35041,37677
FR_206382,2016,34396,27339
FR_206382,2017,33745,41475
FR_206382,2018,41541,54021
FR_206382,2019,41850,55505
FR_206382,2020,40999,21242
FR_206384,2013,1377,2579
FR_206384,2014,1232,2608
FR_206384,2015,1092,1261
FR_206384,2016,955,1057
FR_206384,2017,823,1135
FR_206384,2018,695,451
FR_206384,2019,143,1223
FR_206384,2020,113,321
FR_206385,2013,1353,2396
FR_206385,2014,1211,2327
FR_206385,2015,1073,1461
FR_206385,2016,939,945
FR_206385,2017,809,1049
FR_206385,2018,683,274
FR_206385,2019,141,1131
FR_206385,2020,111,291
FR_206386,2013,653,1975
FR_206386,2014,585,2380
FR_206386,2015,518,1284
FR_206386,2016,453,1244
FR_206386,2017,390,996
FR_206386,2018,330,465
FR_206386,2019,271,1528
FR_206386,2020,214,461
FR_206387,2013,7082,10079
FR_206387,2014,6946,10135
FR_206387,2015,6808,1590
FR_206402,2013,10278,1397
FR_206402,2014,9197,1278
FR_206402,2015,8148,1494
FR_206402,2016,7132,0
FR_206404,2013,416,558
FR_206404,2014,371,473
FR_206404,2015,329,428
FR_206404,2016,287,401
FR_206404,2017,249,440
FR_206404,2018,209,413
FR_206404,2019,173,397
FR_206404,2020,136,364
FR_206406,2013,1742,3019
FR_206406,2014,1559,2689
FR_206406,2015,1381,1980
FR_206406,2016,1208,2248
FR_206406,2017,1041,1703
FR_206406,2018,879,756
FR_206406,2019,361,2435
FR_206406,2020,286,1581
FR_206408,2013,798,1733
FR_206408,2014,713,1632
FR_206408,2015,632,783
FR_206408,2016,553,233
FR_206408,2017,119,561
FR_206408,2018,101,474
FR_206408,2019,83,757
FR_206408,2020,65,485
FR_206409,2013,1322,801
FR_206409,2014,1183,1031
FR_206409,2015,1048,685
FR_206409,2016,459,1039
FR_206409,2017,790,1107
FR_206409,2018,667,686
FR_206409,2019,274,1402
FR_206409,2020,217,743
FR_206410,2013,3715,4395
FR_206410,2014,3325,4987
FR_206410,2015,2945,2945
FR_206410,2016,2576,3464
FR_206410,2017,2219,3448
FR_206410,2018,1874,1256
FR_206410,2019,385,2797
FR_206410,2020,305,1505
FR_206411,2013,5404,6849
FR_206411,2014,4836,7555
FR_206411,2015,4283,4295
FR_206411,2016,3748,3813
FR_206411,2017,3229,4316
FR_206411,2018,2726,891
FR_206411,2019,560,2208
FR_206411,2020,443,1953
FR_206412,2013,2742,5192
FR_206412,2014,2454,3649
FR_206412,2015,2173,3972
FR_206412,2016,1903,4728
FR_206412,2017,1639,4399
FR_206412,2018,1383,4856
FR_206412,2019,1136,4817
FR_206412,2020,899,4366
FR_206441,2013,74,135
FR_206441,2014,65,2092
FR_206441,2015,58,5031
FR_206442,2013,34733,4226
FR_206442,2014,34130,0
FR_206481,2013,1116,1995
FR_206481,2014,999,1554
FR_206502,2013,0,105258
FR_206502,2014,0,111757
FR_206502,2015,0,141426
FR_206502,2016,0,160126
FR_206502,2017,0,167897
FR_206502,2018,0,164982
FR_206502,2019,0,179669
FR_206502,2020,0,180594
FR_206503,2013,0,70837
FR_206503,2014,0,72761
FR_206503,2015,0,53410
FR_206503,2016,0,41311
FR_206503,2017,0,40571
FR_206503,2018,0,44507
FR_206503,2019,0,46056
FR_206503,2020,0,51780
FR_206504,2013,2236,3903
FR_206504,2014,1974,2854
FR_206504,2015,1749,111
FR_206521,2013,1981,2260
FR_206521,2014,1772,1737
FR_206521,2015,1570,1994
FR_206562,2013,3878,7272
FR_206562,2014,3471,6870
FR_206562,2015,3074,7365
FR_206562,2016,2691,6881
FR_206562,2017,2319,6641
FR_206562,2018,1960,6769
FR_206562,2019,1612,6990
FR_206562,2020,1277,6949
FR_206583,2013,7777,10490
FR_206583,2014,6960,8513
FR_206583,2015,6166,9053
FR_206583,2016,5397,6122
FR_206583,2017,2416,4207
FR_206583,2018,2040,3626
FR_206583,2019,1679,4240
FR_206583,2020,1330,3764
FR_206588,2013,13226,11784
FR_206588,2014,12995,10960
FR_206588,2015,12763,11745
FR_206588,2016,12528,12855
FR_206588,2017,12291,12520
FR_206588,2018,12051,13572
FR_206588,2019,11809,13388
FR_206588,2020,11565,9725
FR_206590,2013,320,1592
FR_206590,2014,287,1424
FR_206590,2015,255,2147
FR_206590,2016,223,1132
FR_206590,2017,193,2654
FR_206590,2018,162,1518
FR_206590,2019,133,1855
FR_206590,2020,106,157
FR_206592,2013,1802,586
FR_206592,2014,1613,70
FR_206592,2015,0,155
FR_206592,2016,0,107
FR_206592,2017,0,222
FR_206592,2018,0,317
FR_206592,2019,0,184
FR_206592,2020,0,858
FR_206602,2013,1699,3204
FR_206602,2014,1521,2981
FR_206602,2015,1346,2693
FR_206602,2016,1179,1956
FR_206602,2017,1015,2610
FR_206602,2018,857,2022
FR_206602,2019,705,2316
FR_206602,2020,557,2470
FR_206603,2013,1303,2069
FR_206603,2014,1165,2088
FR_206603,2015,1033,1368
FR_206603,2016,904,1499
FR_206603,2017,778,1111
FR_206603,2018,657,548
FR_206603,2019,270,1807
FR_206603,2020,427,1318
FR_206604,2013,2856,4791
FR_206604,2014,2556,5365
FR_206604,2015,2264,2869
FR_206604,2016,1981,3223
FR_206604,2017,1707,2179
FR_206604,2018,1441,1161
FR_206604,2019,592,3786
FR_206604,2020,936,2482
FR_206622,2013,6623,10490
FR_206622,2014,6995,11900
FR_206622,2015,6870,6951
FR_206622,2016,6744,6178
FR_206622,2017,6616,5462
FR_206622,2018,6487,4370
FR_206622,2019,6356,6357
FR_206622,2020,6225,6228
FR_206642,2013,3928,6873
FR_206642,2014,3859,6701
FR_206642,2015,3790,7421
FR_206642,2016,3720,5699
FR_206642,2017,3650,5938
FR_206642,2018,3579,6631
FR_206642,2019,3506,6862
FR_206642,2020,3434,5378
FR_206703,2013,30330,27227
FR_206703,2014,29805,25464
FR_206703,2015,29271,20513
FR_206703,2016,28732,25255
FR_206703,2017,28189,26462
FR_206703,2018,27639,26181
FR_206703,2019,27082,26015
FR_206703,2020,26524,25910
FR_206722,2013,9647,8937
FR_206722,2014,9479,8018
FR_206722,2015,9309,5847
FR_206722,2016,9139,5034
FR_206722,2017,7859,6922
FR_206722,2018,8790,6926
FR_206722,2019,8614,6926
FR_206722,2020,7395,301
FR_206723,2013,13188,10207
FR_206723,2014,11100,3024
FR_206783,2013,0,339
FR_206783,2014,0,415
FR_206783,2015,0,288
FR_206783,2016,0,543
FR_206783,2017,0,679
FR_206792,2013,1281,2739
FR_206792,2014,1147,1527
FR_206793,2013,1925,2354
FR_206793,2014,1723,1858
FR_206793,2015,1527,424
FR_206793,2016,1335,1220
FR_206793,2017,1150,1347
FR_206793,2018,972,1042
FR_206793,2019,399,1585
FR_206799,2013,17830,13357
FR_206799,2014,16122,13636
FR_206799,2015,14457,12345
FR_206799,2016,7854,13594
FR_206799,2017,11277,13463
FR_206799,2018,9760,15790
FR_206799,2019,8291,12705
FR_206799,2020,6876,12138
FR_206804,2013,1077,1696
FR_206804,2014,1058,1654
FR_206804,2015,1039,1823
FR_206804,2016,1020,1698
FR_206804,2017,1001,1652
FR_206804,2018,981,1653
FR_206804,2019,961,1554
FR_206804,2020,941,1335
FR_206829,2013,2134,1031
FR_206829,2014,1910,2676
FR_206829,2015,1691,1117
FR_206829,2016,1480,0
FR_206829,2017,0,1229
FR_206829,2018,538,2552
FR_206829,2019,885,1946
FR_206830,2013,2351,0
FR_206830,2014,2104,2657
FR_206830,2015,1863,860
FR_206830,2016,511,1907
FR_206830,2017,761,1415
FR_206830,2018,643,2867
FR_206830,2019,974,2304
FR_206830,2020,771,615
FR_206831,2013,582,385
FR_206831,2014,521,104
FR_206831,2015,0,1769
FR_206831,2016,403,4163
FR_206831,2017,348,2929
FR_206831,2018,293,1182
FR_206831,2019,241,1393
FR_206845,2013,970,1756
FR_206845,2014,868,1605
FR_206845,2015,769,1227
FR_206845,2016,672,1534
FR_206845,2017,579,1009
FR_206845,2018,490,693
FR_206845,2019,402,1486
FR_206845,2020,318,1224
FR_206846,2013,4145,3999
FR_206846,2014,3709,3042
FR_206846,2015,3285,3492
FR_206846,2016,2875,3468
FR_206851,2014,0,95368
FR_206851,2015,0,571086
FR_206851,2016,0,530930
FR_206851,2017,0,531162
FR_206851,2018,0,518561
FR_206851,2019,0,544001
FR_206851,2020,0,579203
FR_206913,2013,4022,3680
FR_206913,2014,3599,3823
FR_206913,2015,3188,3477
FR_206913,2016,2789,2772
FR_206913,2017,2402,2698
FR_206913,2018,2029,1945
FR_206913,2019,1667,1895
FR_206913,2020,1319,1169
FR_206981,2013,12106,9269
FR_206981,2014,10834,11162
FR_206981,2015,9596,11086
FR_206981,2016,8395,10948
FR_206981,2017,7233,11804
FR_206981,2018,6107,12193
FR_206981,2019,5018,12437
FR_206981,2020,3970,10425
FR_206996,2013,17935,825
FR_206996,2014,8713,1649
FR_206996,2015,8713,1586
FR_206996,2016,8713,1656
FR_206996,2017,8713,2442
FR_206996,2018,8713,2091
FR_206996,2019,8713,2207
FR_206996,2020,8713,2577
FR_207002,2013,0,917
FR_207009,2014,0,470
FR_207009,2015,0,494
FR_207020,2013,23,223
FR_207020,2014,11,0
FR_207020,2015,11,0
FR_207020,2016,11,55
FR_207020,2017,11,55
FR_207020,2018,11,93
FR_207020,2019,11,60
FR_207020,2020,11,18
FR_207027,2013,0,93
FR_207027,2014,0,105
FR_207027,2015,0,123
FR_207027,2017,0,59
FR_207027,2018,0,392
FR_207027,2019,0,369
FR_207027,2020,0,99
FR_207068,2013,0,5148
FR_207068,2014,0,4957
FR_207068,2015,0,7861
FR_207068,2017,0,6733
FR_207068,2018,0,8423
FR_207068,2019,0,3987
FR_207104,2013,0,245
FR_207122,2013,12,288
FR_207122,2014,5,289
FR_207122,2015,5,342
FR_207122,2016,5,240
FR_207122,2017,5,127
FR_207122,2018,5,123
FR_207122,2019,5,78
FR_207122,2020,5,0
FR_207223,2013,21982,21739
FR_207223,2014,21601,19978
FR_207223,2015,21215,22447
FR_207223,2016,20824,24918
FR_207223,2017,20430,23407
FR_207223,2018,20031,22871
FR_207223,2019,19627,24178
FR_207223,2020,19223,21517
FR_207226,2013,0,19
FR_207226,2014,0,11
FR_207226,2015,0,19
FR_207226,2016,0,23
FR_207226,2017,0,14
FR_207226,2018,0,20
FR_207226,2019,0,15
FR_207226,2020,0,29
FR_207246,2013,0,324
FR_207246,2014,0,381
FR_207246,2015,0,577
FR_207324,2013,1573,455
FR_207324,2014,10080,787
FR_207324,2015,8930,637
FR_207324,2016,7816,836
FR_207324,2017,6737,1055
FR_207324,2018,5693,498
FR_207324,2019,4683,560
FR_207324,2020,3710,1578
FR_207462,2013,5030,4691
FR_207462,2014,4502,4768
FR_207462,2015,3988,4037
FR_207462,2016,3489,4173
FR_207462,2017,3005,3727
FR_207462,2018,2538,3454
FR_207462,2019,2086,3839
FR_207462,2020,1650,3709
FR_207493,2013,14703,4012
FR_207493,2014,13158,1275
FR_207493,2015,11657,2567
FR_207493,2016,10203,2575
FR_207493,2017,8794,2719
FR_207493,2018,7432,3444
FR_207493,2019,6113,5139
FR_207493,2020,4842,3638
FR_207494,2013,11219,6500
FR_207494,2014,11025,6874
FR_207494,2015,10828,10843
FR_207494,2016,10628,10437
FR_207494,2017,10427,11018
FR_207494,2018,10224,10466
FR_207494,2019,10017,13286
FR_207494,2020,9810,15710
FR_214783,2020,0,135
FR_207561,2013,0,172
FR_207561,2014,0,83
FR_207561,2015,0,207
FR_207561,2016,0,43
FR_207574,2013,2977,2970
FR_207602,2013,8723,1509
FR_207602,2014,7806,1153
FR_207602,2015,6914,1572
FR_207602,2016,6049,2066
FR_207602,2017,5211,2389
FR_207602,2018,4401,1312
FR_207602,2019,3616,1129
FR_207602,2020,2861,613
FR_207671,2014,0,676
FR_207671,2015,0,713
FR_207671,2016,0,593
FR_207671,2017,0,848
FR_207671,2018,0,772
FR_207671,2019,0,689
FR_207674,2013,0,406
FR_207674,2019,0,284
FR_207684,2013,0,104
FR_207684,2014,0,398
FR_207684,2015,0,833
FR_207684,2016,0,703
FR_207684,2017,0,636
FR_207684,2018,0,602
FR_207684,2019,0,442
FR_207684,2020,0,565
FR_207685,2015,0,12013
FR_207685,2016,0,28756
FR_207685,2017,0,29105
FR_207685,2018,0,30539
FR_207685,2019,0,31258
FR_207685,2020,0,31195
FR_207750,2013,0,5892
FR_207750,2014,0,4556
FR_207750,2015,0,4735
FR_207750,2016,0,6120
FR_207750,2017,0,6144
FR_207750,2018,0,5967
FR_207750,2019,0,6946
FR_207750,2020,0,5564
FR_207751,2013,0,3798
FR_207751,2014,0,24049
FR_207751,2015,0,22267
FR_207751,2016,0,30334
FR_207751,2017,0,31045
FR_207751,2018,0,32260
FR_207751,2019,0,33117
FR_207751,2020,0,32201
FR_207752,2015,0,196
FR_207752,2018,0,170
FR_207752,2019,0,249
FR_207752,2020,0,156
FR_207764,2013,0,272
FR_207764,2014,0,246
FR_207764,2015,0,280
FR_207764,2016,0,398
FR_207764,2017,0,368
FR_207770,2014,0,119
FR_207770,2015,0,89
FR_207770,2016,0,126
FR_207770,2017,0,87
FR_207770,2018,0,464
FR_207770,2019,0,211
FR_207842,2015,0,437
FR_207842,2016,0,258
FR_207842,2017,0,444
FR_207842,2018,0,394
FR_207842,2019,0,589
FR_207902,2013,0,28
FR_207902,2014,0,32
FR_207902,2015,0,52
FR_207902,2016,0,94
FR_207902,2017,0,105
FR_207902,2018,0,104
FR_207902,2019,0,102
FR_207902,2020,0,103
FR_207903,2013,0,22
FR_207903,2014,0,25
FR_207903,2015,0,55
FR_207903,2016,0,96
FR_207903,2017,0,102
FR_207903,2018,0,99
FR_207903,2019,0,97
FR_207903,2020,0,92
FR_208806,2015,0,294
FR_208806,2016,0,358
FR_208806,2017,0,543
FR_208806,2018,0,639
FR_208806,2019,0,963
FR_208806,2020,0,234
FR_209012,2013,0,231
FR_209012,2014,0,228
FR_209012,2015,0,4
FR_209012,2016,0,101
FR_209012,2017,0,218
FR_209012,2018,0,56
FR_209012,2019,0,42
FR_209012,2020,0,32
FR_209016,2013,0,447
FR_209016,2014,0,708
FR_209016,2015,0,1646
FR_209016,2016,0,873
FR_209016,2017,0,406
FR_209016,2018,0,112
FR_209016,2019,0,114
FR_209016,2020,0,14
FR_209019,2015,0,194
FR_209030,2015,19796,6766
FR_209030,2016,17327,8835
FR_209030,2017,14935,6252
FR_209030,2018,13975,4386
FR_209030,2019,15874,4089
FR_209030,2020,12573,3982
FR_209048,2013,0,421
FR_209048,2014,0,816
FR_209048,2015,0,660
FR_209068,2016,0,678457
FR_209068,2017,0,1061463
FR_209068,2018,0,910716
FR_209068,2019,0,989767
FR_209068,2020,0,843138
FR_209082,2015,0,956
FR_209082,2016,0,20
FR_209082,2017,0,2
FR_209082,2018,0,6
FR_209082,2019,0,1069
FR_209102,2016,0,1096
FR_209102,2017,0,1179
FR_209102,2018,0,462
FR_209102,2019,0,1371
FR_209102,2020,0,831
FR_209163,2015,0,621
FR_209163,2016,0,546
FR_209163,2017,0,961
FR_209163,2018,0,2139
FR_209163,2019,0,2552
FR_209163,2020,0,1203
FR_209262,2013,8397,8930
FR_209262,2014,8033,9093
FR_209262,2015,7891,8572
FR_209262,2016,7748,8919
FR_209262,2017,7606,8636
FR_209262,2018,7464,9201
FR_209262,2019,7322,8927
FR_209262,2020,7179,8986
FR_209263,2016,0,242
FR_209263,2017,4514,11383
FR_209263,2018,3603,16773
FR_209263,2019,2963,13492
FR_209263,2020,2347,14212
FR_209282,2013,0,777
FR_209282,2014,0,1059
FR_209282,2015,0,1247
FR_209282,2016,0,778
FR_209282,2017,0,786
FR_209282,2018,0,821
FR_209302,2013,0,939
FR_209302,2014,0,1712
FR_209302,2015,0,2064
FR_209302,2016,0,2108
FR_209302,2017,0,474
FR_209325,2016,745,2533
FR_209325,2017,862,2184
FR_209325,2018,728,1899
FR_209325,2019,599,377
FR_209325,2020,474,2942
FR_209463,2017,0,65
FR_209463,2018,0,36
FR_209463,2019,0,58
FR_209463,2020,0,75
FR_209464,2017,0,82
FR_209464,2018,0,111
FR_209464,2019,0,80
FR_209464,2020,0,82
FR_209465,2017,0,367
FR_209465,2018,0,1071
FR_209465,2019,0,716
FR_209465,2020,0,147
FR_209503,2015,627,1202
FR_209503,2016,1837,3385
FR_209503,2017,1584,1242
FR_209503,2018,1338,3308
FR_209503,2019,1101,2848
FR_209503,2020,872,1085
FR_209522,2013,483,2095
FR_209522,2014,325,920
FR_209522,2015,288,571
FR_209522,2016,252,1022
FR_209522,2017,218,1081
FR_209522,2018,184,1069
FR_209562,2016,0,972
FR_209562,2017,0,1005
FR_209562,2018,0,1487
FR_209562,2019,0,1053
FR_209562,2020,0,756
FR_209563,2014,2408,2949
FR_209563,2015,8535,2284
FR_209563,2016,7470,1073
FR_209563,2017,6439,1625
FR_209563,2018,5442,875
FR_209563,2019,4476,1871
FR_209563,2020,3545,1727
FR_209603,2015,0,3626
FR_209603,2016,0,4220
FR_209603,2017,0,5435
FR_209603,2018,0,5094
FR_209603,2019,0,5573
FR_209603,2020,0,4938
FR_209642,2017,0,127
FR_209642,2018,0,80
FR_209642,2019,0,99
FR_209642,2020,0,93
FR_209682,2013,0,197
FR_209682,2014,0,187
FR_209682,2015,0,152
FR_209682,2016,0,97
FR_209682,2017,0,79
FR_209682,2018,0,116
FR_209682,2019,0,135
FR_209684,2017,0,45
FR_209684,2018,0,57
FR_209684,2019,0,89
FR_209684,2020,0,100
FR_209742,2017,0,18
FR_209742,2018,0,35
FR_209742,2019,0,49
FR_209742,2020,0,26
FR_209743,2017,0,33
FR_209743,2018,0,30
FR_209743,2019,0,63
FR_209743,2020,0,24
FR_209932,2013,0,258
FR_209932,2014,0,302
FR_209932,2015,0,145
FR_209932,2016,0,122
FR_209932,2017,0,114
FR_209932,2018,0,178
FR_209932,2019,0,140
FR_209932,2020,0,188
FR_209943,2017,0,106
FR_209943,2018,0,105
FR_209943,2019,0,112
FR_209943,2020,0,86
FR_209944,2017,0,120
FR_209944,2018,0,59
FR_209944,2019,0,131
FR_209944,2020,0,87
FR_209965,2015,0,321
FR_209965,2016,0,296
FR_209965,2017,0,315
FR_209967,2013,2293,3760
FR_209967,2014,2052,2494
FR_209967,2015,1818,2112
FR_209967,2016,1591,2308
FR_209967,2017,1371,2617
FR_209967,2018,1159,2244
FR_209967,2019,953,2557
FR_209967,2020,755,1718
FR_209982,2016,26228,30177
FR_209982,2017,87014,93339
FR_209982,2018,85386,98131
FR_209982,2019,83759,95078
FR_209982,2020,82132,80169
FR_210023,2015,789,288
FR_210023,2016,1259,0
FR_210023,2017,1085,22236
FR_210023,2018,7032,19497
FR_210023,2019,5784,16216
FR_210023,2020,4581,14684
FR_210089,2017,0,67
FR_210089,2018,0,65
FR_210089,2019,0,20
FR_210089,2020,0,20
FR_210091,2017,0,266
FR_210091,2018,0,319
FR_210091,2019,0,305
FR_210091,2020,0,303
FR_210090,2017,0,66
FR_210090,2018,0,74
FR_210090,2019,0,449
FR_210090,2020,0,137
FR_210099,2015,2006,1611
FR_210099,2016,10251,9431
FR_210099,2017,11103,9950
FR_210099,2018,10895,9400
FR_210099,2019,10687,8658
FR_210099,2020,10480,9472
FR_210102,2017,0,215
FR_210102,2018,0,1724
FR_210102,2019,0,774
FR_210102,2020,0,2053
FR_210103,2017,0,46
FR_210103,2018,0,313
FR_210103,2019,0,5
FR_210103,2020,0,94
FR_210128,2013,0,328
FR_210128,2015,0,119
FR_210128,2016,0,226
FR_210142,2018,0,20511
FR_210142,2019,0,27002
FR_210142,2020,0,28724
FR_210144,2017,0,6181
FR_210144,2018,5355,11995
FR_210144,2019,13781,16310
FR_210144,2020,10915,16918
FR_210163,2013,27102,18818
FR_210163,2014,26632,21348
FR_210163,2015,26155,27273
FR_210163,2016,25674,31106
FR_210163,2017,25188,31096
FR_210163,2018,24696,28422
FR_210163,2019,24199,30059
FR_210163,2020,23700,16813
FR_210186,2015,4584,8788
FR_210186,2016,4012,9015
FR_210186,2017,3458,8574
FR_210186,2018,2922,8086
FR_210186,2019,2404,7456
FR_210186,2020,1904,6773
FR_210205,2017,5648,17067
FR_210205,2018,8416,15845
FR_210205,2019,6923,7658
FR_210205,2020,5483,8255
FR_210207,2013,1750,3765
FR_210207,2014,1566,2954
FR_210207,2015,1388,4192
FR_210207,2016,1215,3191
FR_210207,2017,1047,3668
FR_210207,2018,885,4597
FR_210207,2019,728,770
FR_210214,2017,0,240
FR_210214,2018,0,68
FR_210214,2019,0,157
FR_210214,2020,0,134
FR_210215,2017,0,333
FR_210215,2018,0,253
FR_210215,2019,0,198
FR_210215,2020,0,310
FR_210223,2017,0,140
FR_210223,2018,0,188
FR_210242,2015,4726,12581
FR_210242,2016,7055,11501
FR_210242,2017,6081,11677
FR_210242,2018,5139,9201
FR_210242,2019,4227,11133
FR_210242,2020,3348,10958
FR_210263,2017,0,14348
FR_210263,2018,0,57890
FR_210263,2019,0,68201
